name,rows,cols,agent_type,agent_start_position,tree_positions,tree_rewards,tree_visibility,steps,best_path,path_expected_reward,path_likelihood,path_true_reward,path_reached_reward_goal,reward_goal_probability,counterfactual_agent,counterfactual_agent_orig_path_expected_reward,counterfactual_agent_orig_path_likelihood,counterfactual_start_position,counterfactual_start_true_reward,counterfactual_start_reached_reward_goal,counterfactual_start_reward_goal_probability,counterfactual_agent_new_path,paths_identical_across_agents,counterfactual_agent_new_path_expected_reward,counterfactual_agent_new_path_likelihood,counterfactual_agent_new_path_true_reward,counterfactual_agent_new_path_reached_reward_goal,counterfactual_agent_reward_goal_probability
trial_571,10,10,optimist,"[10, 10]","[[5, 4], [7, 10], [7, 9], [3, 10], [5, 2], [8, 7], [3, 6], [6, 7], [3, 4], [2, 10]]","[7, 4, 5, 9, 4, 3, 8, 4, 9, 7]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10]]",25,0.9478146043422352,25,1,0.9971060572139215,pessimist,25,0.9478146043422352,"[1, 1]",20,1,0.9961327477883059,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10]]",1,25,0.9478146043422352,25,1,0.9971060572139215
trial_572,10,10,optimist,"[1, 1]","[[10, 8], [3, 9], [1, 8], [1, 7], [4, 1], [4, 7], [1, 10], [3, 7], [1, 2], [10, 9]]","[7, 6, 8, 9, 4, 9, 7, 1, 7, 7]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [2, 7], [3, 7], [4, 7], [4, 8]]",32,0.21091498531476716,26,1,0.9995271098096283,pessimist,20,0.007424675,"[10, 10]",24,1,0.998918333,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [2, 10]]",0,24,0.40537352608288907,31,1,0.9953129737449973
trial_573,10,10,pessimist,"[10, 10]","[[2, 3], [2, 1], [4, 7], [7, 8], [9, 8], [4, 1], [4, 2], [3, 5], [5, 10], [5, 8]]","[4, 8, 2, 9, 3, 9, 9, 9, 3, 4]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]",10,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [6, 10]]",16,0.089433354,19,0,0,optimist,28,0.131080954,"[1, 1]",39,1,0.9999426369405991,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [6, 10]]",1,28,0.131080954,19,0,0
trial_574,10,10,optimist,"[1, 1]","[[7, 9], [6, 10], [6, 8], [2, 1], [8, 10], [2, 5], [4, 6], [5, 7], [4, 5], [6, 3]]","[1, 9, 7, 9, 9, 1, 2, 6, 8, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",10,"[[1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [4, 6], [4, 7], [5, 7]]",33,0.8617352373174414,26,1,0.9957748471829675,pessimist,21,0.6686608375605525,"[10, 10]",33,1,0.9999896805823064,"[[1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [4, 6], [4, 7], [5, 7]]",1,21,0.6686608375605525,26,1,0.8751541517337645
trial_575,10,10,pessimist,"[1, 1]","[[1, 10], [3, 9], [6, 3], [7, 10], [2, 5], [1, 2], [10, 7], [6, 5], [2, 2], [1, 6]]","[7, 2, 5, 5, 6, 7, 9, 1, 8, 2]","[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",10,"[[1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [6, 4], [6, 5], [6, 6]]",22,0.14293850918662118,21,1,0.9785941750591881,optimist,28,0.011732590950244329,"[10, 10]",12,0,0,"[[1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [6, 6]]",0,31,0.23565538873578995,22,1,0.998434829
trial_576,10,10,optimist,"[1, 1]","[[3, 3], [7, 8], [8, 3], [7, 2], [9, 6], [9, 4], [4, 1], [4, 5], [9, 3], [10, 7]]","[2, 7, 3, 1, 3, 3, 8, 5, 7, 3]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [5, 2], [6, 2], [7, 2], [7, 3], [8, 3], [9, 3]]",25,0.7291737949867751,19,0,0,pessimist,13,0.018020673,"[10, 10]",19,0,0,"[[1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5], [4, 4], [4, 3], [3, 3]]",0,15,0.13315576490701886,15,0,0
trial_577,10,10,optimist,"[1, 1]","[[2, 9], [4, 1], [5, 8], [5, 2], [2, 8], [9, 6], [8, 2], [4, 10], [6, 6], [9, 7]]","[7, 8, 1, 2, 4, 6, 9, 2, 4, 3]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",10,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 1], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2]]",18,0.097718852,19,0,0,pessimist,12,0.065840228,"[10, 10]",13,0,0,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 1], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2]]",1,12,0.065840228,19,0,0
trial_578,10,10,optimist,"[1, 1]","[[8, 6], [4, 1], [5, 1], [3, 9], [5, 6], [10, 8], [6, 1], [3, 6], [8, 1], [6, 6]]","[2, 7, 7, 5, 9, 1, 3, 1, 2, 6]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",10,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [6, 6]]",30,0.6871459867490294,29,1,0.945754059,pessimist,24,0.9894619168872566,"[10, 10]",18,0,0,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [6, 6]]",1,24,0.9894619168872566,29,1,0.9987464637844342
trial_579,10,10,pessimist,"[1, 1]","[[6, 5], [1, 2], [4, 3], [7, 5], [7, 8], [5, 8], [1, 9], [10, 9], [8, 10], [4, 4]]","[8, 8, 8, 4, 1, 9, 1, 1, 5, 7]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]]",35,0.9459942744529451,35,1,0.99999943,optimist,35,0.9459942744529451,"[10, 10]",18,0,0,"[[1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]]",1,35,0.9459942744529451,35,1,0.99999943
trial_580,10,10,pessimist,"[10, 10]","[[7, 6], [2, 5], [10, 6], [7, 2], [3, 4], [1, 2], [7, 5], [4, 5], [1, 3], [1, 10]]","[1, 8, 2, 4, 5, 9, 7, 7, 8, 4]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [7, 5]]",6,0.069769274,10,0,0,optimist,24,0.11098281268836815,"[1, 1]",37,1,0.999999983,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [7, 5]]",1,24,0.11098281268836815,10,0,0
trial_581,10,10,pessimist,"[1, 1]","[[4, 3], [8, 7], [2, 5], [1, 4], [8, 3], [3, 9], [2, 9], [2, 8], [3, 10], [2, 3]]","[2, 2, 8, 5, 4, 4, 7, 3, 7, 8]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [3, 9]]",25,0.6749623160243405,27,1,0.9988774285337216,optimist,31,0.047325412,"[10, 10]",21,1,0.7689620635018094,"[[1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [3, 9]]",0,34,0.9505563114937641,30,1,0.9999779725487541
trial_582,10,10,optimist,"[1, 1]","[[5, 3], [3, 7], [1, 10], [1, 5], [7, 1], [3, 2], [9, 2], [2, 10], [8, 9], [4, 9]]","[1, 8, 6, 2, 8, 7, 5, 3, 2, 7]","[1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",10,"[[1, 1], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [7, 2], [7, 1]]",17,0.10513111946189904,16,0,0,pessimist,11,0.078637143,"[10, 10]",17,0,0,"[[1, 1], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [7, 2], [7, 1]]",1,11,0.078637143,16,0,0
trial_583,10,10,pessimist,"[10, 10]","[[6, 8], [8, 8], [4, 1], [9, 2], [4, 8], [2, 10], [8, 5], [10, 7], [5, 4], [4, 4]]","[5, 5, 7, 8, 6, 2, 2, 5, 1, 4]","[1, 0, 1, 1, 1, 0, 1, 1, 0, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8]]",18,0.796122506,21,1,0.796122506,optimist,24,0.9240436060410064,"[1, 1]",17,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8]]",1,24,0.9240436060410064,21,1,0.9240436060410064
trial_584,10,10,optimist,"[1, 1]","[[2, 1], [2, 2], [8, 8], [8, 9], [2, 10], [1, 5], [6, 1], [3, 3], [6, 10], [4, 2]]","[6, 9, 6, 8, 4, 2, 7, 3, 9, 6]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",10,"[[1, 1], [2, 1], [2, 2], [2, 3], [3, 3], [4, 3], [4, 2], [5, 2], [6, 2], [6, 1], [6, 2]]",33,0.27896331467042484,31,1,0.9999620006439779,pessimist,27,0.2457502504768354,"[10, 10]",23,1,0.9963007501142068,"[[1, 1], [2, 1], [2, 2], [2, 3], [3, 3], [4, 3], [4, 2], [5, 2], [6, 2], [6, 1], [6, 2]]",1,27,0.2457502504768354,31,1,0.9985186036331825
trial_585,10,10,optimist,"[10, 10]","[[4, 5], [6, 10], [7, 9], [9, 6], [4, 8], [7, 1], [2, 8], [6, 8], [6, 5], [10, 5]]","[3, 1, 4, 3, 6, 7, 7, 4, 5, 4]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [2, 8]]",27,0.9711264126417571,21,1,0.9711264126417571,pessimist,15,0.5940215432035888,"[1, 1]",13,0,0,"[[10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [2, 8]]",1,15,0.5940215432035888,21,1,0.5940215432035888
trial_586,10,10,optimist,"[1, 1]","[[4, 2], [6, 3], [6, 8], [8, 2], [7, 10], [8, 3], [7, 2], [9, 9], [7, 7], [1, 8]]","[8, 5, 1, 8, 5, 5, 9, 5, 6, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",10,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3], [7, 3], [7, 2], [8, 2]]",30,0.1972422479666467,30,1,0.9999870885469225,pessimist,24,0.16215320115533638,"[10, 10]",18,0,0,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3], [7, 3], [7, 2], [8, 2]]",1,24,0.16215320115533638,30,1,0.9972163799230712
trial_587,10,10,pessimist,"[1, 1]","[[7, 7], [6, 7], [8, 1], [7, 1], [10, 9], [3, 4], [5, 2], [1, 7], [2, 4], [8, 7]]","[2, 2, 7, 5, 1, 6, 7, 9, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [8, 1], [7, 1]]",19,0.3175480838676794,19,0,0,optimist,19,0.3175480838676794,"[10, 10]",6,0,0,"[[1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [8, 1], [7, 1]]",1,19,0.3175480838676794,19,0,0
trial_588,10,10,optimist,"[1, 1]","[[10, 4], [5, 7], [4, 4], [8, 1], [6, 2], [7, 1], [4, 3], [7, 4], [7, 7], [3, 6]]","[4, 2, 8, 7, 9, 5, 8, 4, 2, 6]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [4, 3], [5, 3], [6, 3], [6, 2]]",25,0.19703629892658528,25,1,0.9256012302368498,pessimist,25,0.44654557786725657,"[10, 10]",4,0,0,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [4, 3], [5, 3], [6, 3], [6, 2]]",1,25,0.44654557786725657,25,1,0.9967908015986133
trial_589,10,10,pessimist,"[1, 1]","[[6, 3], [6, 1], [8, 5], [9, 10], [10, 7], [9, 8], [1, 9], [1, 3], [5, 5], [6, 9]]","[6, 1, 9, 7, 7, 3, 1, 6, 9, 3]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [6, 4], [6, 5], [5, 5]]",21,0.954450651,21,1,0.954450651,optimist,21,0.10467761736655985,"[10, 10]",28,1,0.660901597,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [6, 2], [6, 3], [6, 4], [6, 5], [5, 5]]",0,23,0.7734687870239081,16,0,0.10467761736655985
trial_590,10,10,pessimist,"[1, 1]","[[4, 5], [7, 6], [5, 2], [1, 10], [6, 10], [6, 2], [8, 2], [4, 4], [5, 6], [10, 6]]","[6, 7, 3, 6, 7, 2, 5, 3, 9, 8]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [4, 5], [4, 6], [5, 6], [5, 7]]",18,0.23613255805492428,18,0,0,optimist,18,0.23613255805492428,"[10, 10]",16,0,0.04592563,"[[1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [4, 5], [4, 6], [5, 6], [5, 7]]",1,18,0.23613255805492428,18,0,0
trial_591,10,10,pessimist,"[10, 10]","[[9, 7], [5, 2], [7, 3], [4, 9], [7, 10], [8, 6], [6, 9], [1, 9], [8, 1], [8, 10]]","[4, 2, 9, 4, 1, 2, 9, 6, 7, 4]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",10,"[[10, 10], [9, 10], [8, 10], [7, 10], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9]]",16,0.3737560860261989,24,1,0.4243384717899623,optimist,34,0.9702182922159797,"[1, 1]",16,0,0,"[[10, 10], [9, 10], [8, 10], [7, 10], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9]]",1,34,0.9702182922159797,24,1,0.9705437641939255
trial_592,10,10,pessimist,"[1, 1]","[[4, 3], [2, 4], [6, 5], [10, 6], [6, 7], [8, 2], [5, 2], [1, 10], [9, 5], [10, 2]]","[4, 3, 2, 1, 2, 4, 3, 8, 2, 4]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [5, 2], [6, 2], [7, 2], [8, 2]]",10,0.16971432671279751,11,0,0,optimist,16,0.1192082808357091,"[10, 10]",9,0,0,"[[1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [5, 2], [6, 2], [7, 2], [8, 2]]",1,16,0.1192082808357091,11,0,0
trial_593,10,10,pessimist,"[10, 10]","[[10, 9], [7, 7], [3, 5], [2, 8], [7, 3], [4, 4], [5, 1], [5, 3], [5, 8], [8, 6]]","[8, 9, 3, 5, 5, 9, 9, 5, 9, 4]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [8, 7], [7, 7], [7, 8], [6, 8], [5, 8], [5, 9]]",20,0.1719692945491615,26,1,0.8800505676493416,optimist,26,0.19517733303392618,"[1, 1]",26,1,0.9606248765115909,"[[10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [8, 7], [7, 7], [7, 8], [6, 8], [5, 8], [5, 9]]",1,26,0.19517733303392618,26,1,0.9988173945767274
trial_594,10,10,optimist,"[10, 10]","[[2, 2], [10, 2], [7, 5], [3, 4], [7, 2], [8, 3], [1, 5], [8, 2], [9, 5], [4, 1]]","[9, 2, 8, 5, 6, 3, 5, 3, 9, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5]]",17,0.1090415785355029,17,0,0,pessimist,17,0.1090415785355029,"[1, 1]",23,1,0.8876183275956196,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5]]",1,17,0.1090415785355029,17,0,0
trial_595,10,10,pessimist,"[1, 1]","[[2, 8], [9, 6], [9, 1], [1, 7], [8, 7], [4, 3], [4, 7], [10, 2], [8, 5], [5, 6]]","[6, 7, 5, 5, 1, 6, 9, 9, 4, 7]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",10,"[[1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [4, 6], [4, 7], [4, 8]]",15,0.1658107266450983,15,0,0,optimist,15,0.13786926401225721,"[10, 10]",14,0,0,"[[1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [4, 6], [4, 7], [4, 8]]",1,15,0.13786926401225721,15,0,0
trial_596,10,10,optimist,"[10, 10]","[[9, 4], [1, 6], [6, 5], [4, 10], [5, 2], [1, 9], [10, 9], [4, 5], [3, 5], [10, 6]]","[4, 6, 9, 5, 9, 6, 8, 9, 8, 4]","[0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [6, 6]]",21,0.11132567033688343,21,1,0.4453026813475337,pessimist,15,0.24382218897788555,"[1, 1]",26,1,0.9983871939312409,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [6, 6]]",1,15,0.24382218897788555,21,1,0.9752887559115422
trial_597,10,10,optimist,"[1, 1]","[[2, 8], [8, 9], [1, 5], [3, 2], [9, 10], [6, 2], [3, 1], [1, 8], [8, 4], [6, 3]]","[4, 2, 5, 4, 7, 8, 4, 7, 3, 2]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]",10,"[[1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [5, 2], [6, 2], [6, 3], [6, 4], [7, 4], [8, 4]]",25,0.4873051827900519,21,1,0.4873051827900519,pessimist,19,0.44085106004762503,"[10, 10]",13,0,0,"[[1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [5, 2], [6, 2], [6, 3], [6, 4], [7, 4], [8, 4]]",1,19,0.44085106004762503,21,1,0.44085106004762503
trial_598,10,10,optimist,"[1, 1]","[[6, 3], [3, 10], [4, 5], [8, 7], [8, 5], [4, 7], [4, 8], [5, 9], [3, 8], [4, 9]]","[4, 3, 9, 9, 5, 3, 2, 5, 6, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [3, 5], [4, 5], [4, 6], [4, 7], [4, 8]]",19,0.991726802,14,0,0,pessimist,7,0.15882657561416316,"[10, 10]",20,1,0.9414413034070097,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [2, 8], [3, 8], [4, 8]]",0,8,0.4317353943683563,8,0,0
trial_599,10,10,optimist,"[10, 10]","[[8, 2], [7, 10], [5, 1], [10, 3], [2, 8], [8, 10], [1, 3], [6, 7], [1, 6], [4, 1]]","[2, 5, 4, 6, 4, 1, 8, 3, 8, 2]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",10,"[[10, 10], [9, 10], [8, 10], [7, 10], [7, 9], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [2, 8]]",13,0.12377704480293883,10,0,0,pessimist,7,0.066114388,"[1, 1]",20,1,0.9556935904829553,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2], [9, 2], [8, 2]]",0,8,0.17971754032526466,8,0,0
trial_600,10,10,pessimist,"[10, 10]","[[10, 9], [8, 8], [5, 5], [1, 9], [6, 8], [10, 8], [2, 6], [5, 9], [1, 4], [7, 5]]","[2, 9, 3, 4, 2, 1, 9, 6, 9, 6]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [8, 7], [8, 6], [8, 5], [7, 5], [6, 5], [5, 5]]",22,0.1663507763027787,21,1,0.7396371813526622,optimist,34,0.19603529150978427,"[1, 1]",22,1,0.8047678675213987,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [8, 7], [8, 6], [8, 5], [7, 5], [6, 5], [5, 5]]",1,34,0.19603529150978427,21,1,0.8451572354383378
trial_601,10,10,optimist,"[1, 1]","[[6, 4], [6, 2], [4, 7], [2, 3], [5, 4], [9, 1], [7, 5], [7, 4], [10, 2], [8, 1]]","[7, 1, 7, 2, 9, 9, 6, 9, 7, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",10,"[[1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [7, 5]]",33,0.8737859872698814,33,1,0.9997016504911163,pessimist,33,0.874042795,"[10, 10]",22,1,0.9880541388159227,"[[1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [7, 5]]",1,33,0.874042795,33,1,0.9999954656801745
trial_602,10,10,optimist,"[10, 10]","[[6, 4], [5, 9], [3, 10], [7, 6], [5, 7], [8, 8], [2, 10], [7, 8], [10, 4], [4, 3]]","[5, 7, 6, 6, 2, 9, 7, 8, 8, 8]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",10,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [6, 4]]",28,0.6384737198114286,28,1,0.9988689461545883,pessimist,28,0.6384737198114286,"[1, 1]",13,0,0,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [6, 4]]",1,28,0.6384737198114286,28,1,0.9988689461545883
trial_603,10,10,optimist,"[10, 10]","[[7, 8], [9, 1], [8, 6], [7, 1], [5, 10], [9, 3], [10, 3], [9, 2], [2, 6], [1, 6]]","[7, 4, 7, 6, 3, 6, 6, 1, 9, 4]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3], [9, 2], [9, 1]]",21,0.9820581407504002,17,0,0,pessimist,15,0.16643108054484312,"[1, 1]",17,0,0,"[[10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3], [9, 2], [9, 1]]",1,15,0.16643108054484312,17,0,0
trial_604,10,10,pessimist,"[10, 10]","[[9, 7], [4, 7], [2, 3], [6, 10], [7, 8], [8, 9], [2, 6], [9, 8], [8, 6], [8, 8]]","[1, 3, 6, 8, 8, 5, 5, 8, 4, 8]","[1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",10,"[[10, 10], [10, 9], [10, 8], [9, 8], [9, 9], [8, 9], [8, 8], [7, 8], [7, 9], [7, 10], [6, 10]]",31,0.4213828031476214,37,1,0.999986339,optimist,37,0.1982589927797917,"[1, 1]",14,0,0,"[[10, 10], [10, 9], [9, 9], [8, 9], [8, 8], [7, 8], [8, 8], [9, 8], [9, 7], [9, 6], [8, 6]]",0,38,0.5389238174019008,34,1,0.9999978998920604
trial_605,10,10,pessimist,"[1, 1]","[[9, 4], [1, 4], [2, 8], [8, 8], [3, 9], [3, 8], [9, 10], [6, 3], [9, 3], [10, 8]]","[6, 7, 4, 8, 1, 1, 8, 4, 9, 9]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [2, 8], [3, 8], [3, 9]]",13,0.20187905987978458,13,0,0,optimist,13,0.20187905987978458,"[10, 10]",32,1,0.999552135,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [2, 8], [3, 8], [3, 9]]",1,13,0.20187905987978458,13,0,0
trial_606,10,10,pessimist,"[10, 10]","[[2, 5], [3, 5], [3, 3], [5, 1], [4, 10], [7, 1], [1, 6], [6, 9], [6, 8], [5, 2]]","[1, 6, 8, 1, 5, 7, 4, 3, 7, 4]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",10,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [6, 9], [6, 10], [5, 10], [4, 10]]",12,0.196348045,15,0,0,optimist,18,0.47304804557438784,"[1, 1]",20,1,0.41712859398318686,"[[10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [6, 9], [6, 10], [5, 10], [4, 10]]",1,18,0.47304804557438784,15,0,0
trial_607,10,10,pessimist,"[10, 10]","[[6, 8], [3, 3], [5, 9], [5, 3], [1, 2], [10, 1], [3, 7], [7, 2], [2, 3], [8, 1]]","[9, 7, 6, 2, 7, 1, 2, 5, 8, 3]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",10,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [6, 9], [5, 9]]",4,0.053162929,15,0,0,optimist,16,0.076847697,"[1, 1]",29,1,0.8744375462858337,"[[10, 10], [10, 9], [10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [6, 9], [5, 9]]",1,16,0.076847697,15,0,0
